longitude,latitude,start_date,end_date,label,id
-55.676425427322,-11.507291665626,2000-02-18,2017-03-18,NoClass,1126
-55.674299358571,-11.507291665626,2000-02-18,2017-03-18,NoClass,1127
-55.67217328982,-11.507291665626,2000-02-18,2017-03-18,NoClass,1128
-55.670047221068,-11.507291665626,2000-02-18,2017-03-18,NoClass,1129
-55.667921152317,-11.507291665626,2000-02-18,2017-03-18,NoClass,1130
-55.665795083565,-11.507291665626,2000-02-18,2017-03-18,NoClass,1131
-55.663669014814,-11.507291665626,2000-02-18,2017-03-18,NoClass,1132
-55.661542946063,-11.507291665626,2000-02-18,2017-03-18,NoClass,1133
-55.659416877311,-11.507291665626,2000-02-18,2017-03-18,NoClass,1134
-55.746173068944,-11.505208332293,2000-02-18,2017-03-18,NoClass,1135
-55.744047015929,-11.505208332293,2000-02-18,2017-03-18,NoClass,1136
-55.741920962915,-11.505208332293,2000-02-18,2017-03-18,NoClass,1137
-55.7397949099,-11.505208332293,2000-02-18,2017-03-18,NoClass,1138
-55.737668856885,-11.505208332293,2000-02-18,2017-03-18,NoClass,1139
-55.735542803871,-11.505208332293,2000-02-18,2017-03-18,NoClass,1140
-55.733416750856,-11.505208332293,2000-02-18,2017-03-18,NoClass,1141
-55.731290697842,-11.505208332293,2000-02-18,2017-03-18,NoClass,1142
-55.729164644827,-11.505208332293,2000-02-18,2017-03-18,NoClass,1143
-55.727038591813,-11.505208332293,2000-02-18,2017-03-18,NoClass,1144
-55.724912538798,-11.505208332293,2000-02-18,2017-03-18,NoClass,1145
-55.722786485783,-11.505208332293,2000-02-18,2017-03-18,NoClass,1146
-55.720660432769,-11.505208332293,2000-02-18,2017-03-18,NoClass,1147
-55.718534379754,-11.505208332293,2000-02-18,2017-03-18,NoClass,1148
-55.71640832674,-11.505208332293,2000-02-18,2017-03-18,NoClass,1149
-55.714282273725,-11.505208332293,2000-02-18,2017-03-18,NoClass,1150
-55.71215622071,-11.505208332293,2000-02-18,2017-03-18,NoClass,1151
-55.710030167696,-11.505208332293,2000-02-18,2017-03-18,NoClass,1152
-55.707904114681,-11.505208332293,2000-02-18,2017-03-18,NoClass,1153
-55.705778061667,-11.505208332293,2000-02-18,2017-03-18,NoClass,1154
-55.703652008652,-11.505208332293,2000-02-18,2017-03-18,NoClass,1155
-55.701525955637,-11.505208332293,2000-02-18,2017-03-18,NoClass,1156
-55.699399902623,-11.505208332293,2000-02-18,2017-03-18,NoClass,1157
-55.697273849608,-11.505208332293,2000-02-18,2017-03-18,NoClass,1158
-55.695147796594,-11.505208332293,2000-02-18,2017-03-18,NoClass,1159
-55.693021743579,-11.505208332293,2000-02-18,2017-03-18,NoClass,1160
-55.690895690565,-11.505208332293,2000-02-18,2017-03-18,NoClass,1161
-55.68876963755,-11.505208332293,2000-02-18,2017-03-18,NoClass,1162
-55.686643584535,-11.505208332293,2000-02-18,2017-03-18,NoClass,1163
-55.684517531521,-11.505208332293,2000-02-18,2017-03-18,NoClass,1164
-55.682391478506,-11.505208332293,2000-02-18,2017-03-18,NoClass,1165
-55.680265425492,-11.505208332293,2000-02-18,2017-03-18,NoClass,1166
-55.678139372477,-11.505208332293,2000-02-18,2017-03-18,NoClass,1167
-55.676013319462,-11.505208332293,2000-02-18,2017-03-18,NoClass,1168
-55.673887266448,-11.505208332293,2000-02-18,2017-03-18,NoClass,1169
-55.671761213433,-11.505208332293,2000-02-18,2017-03-18,NoClass,1170
-55.669635160419,-11.505208332293,2000-02-18,2017-03-18,NoClass,1171
-55.667509107404,-11.505208332293,2000-02-18,2017-03-18,NoClass,1172
-55.66538305439,-11.505208332293,2000-02-18,2017-03-18,NoClass,1173
-55.663257001375,-11.505208332293,2000-02-18,2017-03-18,NoClass,1174
-55.66113094836,-11.505208332293,2000-02-18,2017-03-18,NoClass,1175
-55.659004895346,-11.505208332293,2000-02-18,2017-03-18,NoClass,1176
-55.745760521579,-11.50312499896,2000-02-18,2017-03-18,NoClass,1177
-55.743634484299,-11.50312499896,2000-02-18,2017-03-18,NoClass,1178
-55.741508447018,-11.50312499896,2000-02-18,2017-03-18,NoClass,1179
-55.739382409737,-11.50312499896,2000-02-18,2017-03-18,NoClass,1180
-55.737256372456,-11.50312499896,2000-02-18,2017-03-18,NoClass,1181
-55.735130335175,-11.50312499896,2000-02-18,2017-03-18,NoClass,1182
-55.733004297895,-11.50312499896,2000-02-18,2017-03-18,NoClass,1183
-55.730878260614,-11.50312499896,2000-02-18,2017-03-18,NoClass,1184
-55.728752223333,-11.50312499896,2000-02-18,2017-03-18,NoClass,1185
-55.726626186052,-11.50312499896,2000-02-18,2017-03-18,NoClass,1186
-55.724500148771,-11.50312499896,2000-02-18,2017-03-18,NoClass,1187
-55.722374111491,-11.50312499896,2000-02-18,2017-03-18,NoClass,1188
-55.72024807421,-11.50312499896,2000-02-18,2017-03-18,NoClass,1189
-55.718122036929,-11.50312499896,2000-02-18,2017-03-18,NoClass,1190
-55.715995999648,-11.50312499896,2000-02-18,2017-03-18,NoClass,1191
-55.713869962367,-11.50312499896,2000-02-18,2017-03-18,NoClass,1192
-55.711743925087,-11.50312499896,2000-02-18,2017-03-18,NoClass,1193
-55.709617887806,-11.50312499896,2000-02-18,2017-03-18,NoClass,1194
-55.707491850525,-11.50312499896,2000-02-18,2017-03-18,NoClass,1195
-55.705365813244,-11.50312499896,2000-02-18,2017-03-18,NoClass,1196
-55.703239775963,-11.50312499896,2000-02-18,2017-03-18,NoClass,1197
-55.701113738683,-11.50312499896,2000-02-18,2017-03-18,NoClass,1198
-55.698987701402,-11.50312499896,2000-02-18,2017-03-18,NoClass,1199
-55.696861664121,-11.50312499896,2000-02-18,2017-03-18,NoClass,1200
-55.69473562684,-11.50312499896,2000-02-18,2017-03-18,NoClass,1201
-55.692609589559,-11.50312499896,2000-02-18,2017-03-18,NoClass,1202
-55.690483552278,-11.50312499896,2000-02-18,2017-03-18,NoClass,1203
-55.688357514998,-11.50312499896,2000-02-18,2017-03-18,NoClass,1204
-55.686231477717,-11.50312499896,2000-02-18,2017-03-18,NoClass,1205
-55.684105440436,-11.50312499896,2000-02-18,2017-03-18,NoClass,1206
-55.681979403155,-11.50312499896,2000-02-18,2017-03-18,NoClass,1207
-55.679853365874,-11.50312499896,2000-02-18,2017-03-18,NoClass,1208
-55.677727328593,-11.50312499896,2000-02-18,2017-03-18,NoClass,1209
-55.675601291313,-11.50312499896,2000-02-18,2017-03-18,NoClass,1210
-55.673475254032,-11.50312499896,2000-02-18,2017-03-18,NoClass,1211
-55.671349216751,-11.50312499896,2000-02-18,2017-03-18,NoClass,1212
-55.66922317947,-11.50312499896,2000-02-18,2017-03-18,NoClass,1213
-55.667097142189,-11.50312499896,2000-02-18,2017-03-18,NoClass,1214
-55.664971104909,-11.50312499896,2000-02-18,2017-03-18,NoClass,1215
-55.662845067628,-11.50312499896,2000-02-18,2017-03-18,NoClass,1216
-55.660719030347,-11.50312499896,2000-02-18,2017-03-18,NoClass,1217
-55.658592993066,-11.50312499896,2000-02-18,2017-03-18,NoClass,1218
-55.745348054023,-11.501041665627,2000-02-18,2017-03-18,NoClass,1219
-55.743222032473,-11.501041665627,2000-02-18,2017-03-18,NoClass,1220
-55.741096010923,-11.501041665627,2000-02-18,2017-03-18,NoClass,1221
-55.738969989373,-11.501041665627,2000-02-18,2017-03-18,NoClass,1222
-55.736843967823,-11.501041665627,2000-02-18,2017-03-18,NoClass,1223
-55.734717946273,-11.501041665627,2000-02-18,2017-03-18,NoClass,1224
-55.732591924722,-11.501041665627,2000-02-18,2017-03-18,NoClass,1225
-55.730465903172,-11.501041665627,2000-02-18,2017-03-18,NoClass,1226
-55.728339881622,-11.501041665627,2000-02-18,2017-03-18,NoClass,1227
-55.726213860072,-11.501041665627,2000-02-18,2017-03-18,NoClass,1228
-55.724087838522,-11.501041665627,2000-02-18,2017-03-18,NoClass,1229
-55.721961816972,-11.501041665627,2000-02-18,2017-03-18,NoClass,1230
-55.719835795422,-11.501041665627,2000-02-18,2017-03-18,NoClass,1231
-55.717709773872,-11.501041665627,2000-02-18,2017-03-18,NoClass,1232
-55.715583752322,-11.501041665627,2000-02-18,2017-03-18,NoClass,1233
-55.713457730772,-11.501041665627,2000-02-18,2017-03-18,NoClass,1234
-55.711331709222,-11.501041665627,2000-02-18,2017-03-18,NoClass,1235
-55.709205687671,-11.501041665627,2000-02-18,2017-03-18,NoClass,1236
-55.707079666121,-11.501041665627,2000-02-18,2017-03-18,NoClass,1237
-55.704953644571,-11.501041665627,2000-02-18,2017-03-18,NoClass,1238
-55.702827623021,-11.501041665627,2000-02-18,2017-03-18,NoClass,1239
-55.700701601471,-11.501041665627,2000-02-18,2017-03-18,NoClass,1240
-55.698575579921,-11.501041665627,2000-02-18,2017-03-18,NoClass,1241
-55.696449558371,-11.501041665627,2000-02-18,2017-03-18,NoClass,1242
-55.694323536821,-11.501041665627,2000-02-18,2017-03-18,NoClass,1243
-55.692197515271,-11.501041665627,2000-02-18,2017-03-18,NoClass,1244
-55.690071493721,-11.501041665627,2000-02-18,2017-03-18,NoClass,1245
-55.687945472171,-11.501041665627,2000-02-18,2017-03-18,NoClass,1246
-55.685819450621,-11.501041665627,2000-02-18,2017-03-18,NoClass,1247
-55.683693429071,-11.501041665627,2000-02-18,2017-03-18,NoClass,1248
-55.68156740752,-11.501041665627,2000-02-18,2017-03-18,NoClass,1249
-55.67944138597,-11.501041665627,2000-02-18,2017-03-18,NoClass,1250
-55.67731536442,-11.501041665627,2000-02-18,2017-03-18,NoClass,1251
-55.67518934287,-11.501041665627,2000-02-18,2017-03-18,NoClass,1252
-55.67306332132,-11.501041665627,2000-02-18,2017-03-18,NoClass,1253
-55.67093729977,-11.501041665627,2000-02-18,2017-03-18,NoClass,1254
-55.66881127822,-11.501041665627,2000-02-18,2017-03-18,NoClass,1255
-55.66668525667,-11.501041665627,2000-02-18,2017-03-18,NoClass,1256
-55.66455923512,-11.501041665627,2000-02-18,2017-03-18,NoClass,1257
-55.66243321357,-11.501041665627,2000-02-18,2017-03-18,NoClass,1258
-55.66030719202,-11.501041665627,2000-02-18,2017-03-18,NoClass,1259
-55.658181170469,-11.501041665627,2000-02-18,2017-03-18,NoClass,1260
-55.744935666271,-11.498958332294,2000-02-18,2017-03-18,NoClass,1261
-55.742809660449,-11.498958332294,2000-02-18,2017-03-18,NoClass,1262
-55.740683654627,-11.498958332294,2000-02-18,2017-03-18,NoClass,1263
-55.738557648804,-11.498958332294,2000-02-18,2017-03-18,NoClass,1264
-55.736431642982,-11.498958332294,2000-02-18,2017-03-18,NoClass,1265
-55.734305637159,-11.498958332294,2000-02-18,2017-03-18,NoClass,1266
-55.732179631337,-11.498958332294,2000-02-18,2017-03-18,NoClass,1267
-55.730053625515,-11.498958332294,2000-02-18,2017-03-18,NoClass,1268
-55.727927619692,-11.498958332294,2000-02-18,2017-03-18,NoClass,1269
-55.72580161387,-11.498958332294,2000-02-18,2017-03-18,NoClass,1270
-55.723675608047,-11.498958332294,2000-02-18,2017-03-18,NoClass,1271
-55.721549602225,-11.498958332294,2000-02-18,2017-03-18,NoClass,1272
-55.719423596402,-11.498958332294,2000-02-18,2017-03-18,NoClass,1273
-55.71729759058,-11.498958332294,2000-02-18,2017-03-18,NoClass,1274
-55.715171584758,-11.498958332294,2000-02-18,2017-03-18,NoClass,1275
-55.713045578935,-11.498958332294,2000-02-18,2017-03-18,NoClass,1276
-55.710919573113,-11.498958332294,2000-02-18,2017-03-18,NoClass,1277
-55.70879356729,-11.498958332294,2000-02-18,2017-03-18,NoClass,1278
-55.706667561468,-11.498958332294,2000-02-18,2017-03-18,NoClass,1279
-55.704541555646,-11.498958332294,2000-02-18,2017-03-18,NoClass,1280
-55.702415549823,-11.498958332294,2000-02-18,2017-03-18,NoClass,1281
-55.700289544001,-11.498958332294,2000-02-18,2017-03-18,NoClass,1282
-55.698163538178,-11.498958332294,2000-02-18,2017-03-18,NoClass,1283
-55.696037532356,-11.498958332294,2000-02-18,2017-03-18,NoClass,1284
-55.693911526534,-11.498958332294,2000-02-18,2017-03-18,NoClass,1285
-55.691785520711,-11.498958332294,2000-02-18,2017-03-18,NoClass,1286
-55.689659514889,-11.498958332294,2000-02-18,2017-03-18,NoClass,1287
-55.687533509066,-11.498958332294,2000-02-18,2017-03-18,NoClass,1288
-55.685407503244,-11.498958332294,2000-02-18,2017-03-18,NoClass,1289
-55.683281497422,-11.498958332294,2000-02-18,2017-03-18,NoClass,1290
-55.681155491599,-11.498958332294,2000-02-18,2017-03-18,NoClass,1291
-55.679029485777,-11.498958332294,2000-02-18,2017-03-18,NoClass,1292
-55.676903479954,-11.498958332294,2000-02-18,2017-03-18,NoClass,1293
-55.674777474132,-11.498958332294,2000-02-18,2017-03-18,NoClass,1294
-55.67265146831,-11.498958332294,2000-02-18,2017-03-18,NoClass,1295
-55.670525462487,-11.498958332294,2000-02-18,2017-03-18,NoClass,1296
-55.668399456665,-11.498958332294,2000-02-18,2017-03-18,NoClass,1297
-55.666273450843,-11.498958332294,2000-02-18,2017-03-18,NoClass,1298
-55.66414744502,-11.498958332294,2000-02-18,2017-03-18,NoClass,1299
-55.662021439198,-11.498958332294,2000-02-18,2017-03-18,NoClass,1300
-55.659895433375,-11.498958332294,2000-02-18,2017-03-18,NoClass,1301
-55.657769427553,-11.498958332294,2000-02-18,2017-03-18,NoClass,1302
